HeadTop_X,HeadTop_Y,HeadTop_Z,HeadFront_X,HeadFront_Y,HeadFront_Z,HeadSide_X,HeadSide_Y,HeadSide_Z
1245.0,1699.0,389.0,1207.0,1580.0,367.0,1352.0,1670.0,472.0
1247.0,1703.0,390.0,1209.0,1584.0,368.0,1355.0,1673.0,473.0
1250.0,1706.0,390.0,1212.0,1587.0,369.0,1358.0,1676.0,474.0
1252.0,1710.0,391.0,1214.0,1590.0,370.0,1361.0,1680.0,475.0
1255.0,1713.0,392.0,1217.0,1593.0,371.0,1364.0,1683.0,476.0
1257.0,1717.0,393.0,1219.0,1596.0,372.0,1366.0,1686.0,477.0
1260.0,1720.0,394.0,1221.0,1599.0,373.0,1369.0,1690.0,478.0
1262.0,1723.0,395.0,1224.0,1603.0,374.0,1372.0,1693.0,479.0
1265.0,1727.0,396.0,1226.0,1606.0,374.0,1375.0,1697.0,480.0
1267.0,1730.0,397.0,1229.0,1609.0,375.0,1377.0,1700.0,481.0
1270.0,1734.0,398.0,1231.0,1612.0,376.0,1380.0,1703.0,483.0
1272.0,1737.0,399.0,1233.0,1616.0,377.0,1383.0,1707.0,483.0
1275.0,1741.0,399.0,1236.0,1619.0,378.0,1386.0,1710.0,484.0
1277.0,1744.0,400.0,1238.0,1622.0,378.0,1388.0,1714.0,485.0
1280.0,1748.0,401.0,1241.0,1625.0,379.0,1391.0,1717.0,486.0
1282.0,1751.0,402.0,1243.0,1628.0,380.0,1394.0,1721.0,487.0
1285.0,1755.0,402.0,1246.0,1632.0,380.0,1397.0,1724.0,488.0
1288.0,1758.0,403.0,1248.0,1635.0,381.0,1399.0,1727.0,489.0
1290.0,1762.0,404.0,1251.0,1638.0,382.0,1402.0,1731.0,490.0
1293.0,1765.0,405.0,1253.0,1641.0,382.0,1405.0,1734.0,491.0
1295.0,1769.0,405.0,1256.0,1645.0,383.0,1408.0,1738.0,492.0
1298.0,1772.0,406.0,1258.0,1648.0,384.0,1411.0,1741.0,493.0
1301.0,1776.0,407.0,1261.0,1651.0,385.0,1413.0,1745.0,494.0
1303.0,1779.0,408.0,1263.0,1655.0,386.0,1416.0,1748.0,495.0
1306.0,1783.0,409.0,1266.0,1658.0,386.0,1419.0,1752.0,496.0
1308.0,1786.0,410.0,1268.0,1661.0,387.0,1422.0,1755.0,497.0
1311.0,1790.0,410.0,1271.0,1664.0,388.0,1425.0,1759.0,498.0
1314.0,1793.0,411.0,1273.0,1668.0,389.0,1428.0,1762.0,499.0
1316.0,1797.0,412.0,1276.0,1671.0,390.0,1431.0,1766.0,500.0
1319.0,1801.0,413.0,1278.0,1674.0,390.0,1433.0,1769.0,501.0
1321.0,1804.0,414.0,1281.0,1678.0,391.0,1436.0,1773.0,502.0
1324.0,1808.0,415.0,1284.0,1681.0,392.0,1439.0,1776.0,503.0
1327.0,1811.0,415.0,1286.0,1684.0,393.0,1442.0,1780.0,504.0
1329.0,1815.0,416.0,1289.0,1688.0,394.0,1445.0,1783.0,505.0
1332.0,1819.0,417.0,1291.0,1691.0,394.0,1448.0,1787.0,506.0
1335.0,1822.0,418.0,1294.0,1695.0,395.0,1451.0,1790.0,507.0
1337.0,1826.0,419.0,1296.0,1698.0,396.0,1453.0,1794.0,508.0
1340.0,1829.0,420.0,1299.0,1701.0,397.0,1456.0,1797.0,509.0
1343.0,1833.0,420.0,1302.0,1705.0,397.0,1459.0,1801.0,510.0
1345.0,1837.0,421.0,1304.0,1708.0,398.0,1462.0,1805.0,511.0
1348.0,1840.0,422.0,1307.0,1711.0,399.0,1465.0,1808.0,512.0
1351.0,1844.0,423.0,1309.0,1715.0,400.0,1468.0,1812.0,513.0
1353.0,1848.0,424.0,1312.0,1718.0,401.0,1471.0,1815.0,514.0
1356.0,1851.0,425.0,1315.0,1722.0,402.0,1474.0,1819.0,515.0
1359.0,1855.0,426.0,1317.0,1725.0,402.0,1477.0,1823.0,516.0
1361.0,1859.0,426.0,1320.0,1729.0,403.0,1480.0,1826.0,517.0
1364.0,1862.0,427.0,1322.0,1732.0,404.0,1483.0,1830.0,518.0
1367.0,1866.0,428.0,1325.0,1735.0,405.0,1486.0,1834.0,519.0
1370.0,1870.0,429.0,1328.0,1739.0,406.0,1489.0,1837.0,520.0
1372.0,1874.0,430.0,1330.0,1742.0,406.0,1491.0,1841.0,521.0
1375.0,1877.0,431.0,1333.0,1746.0,407.0,1494.0,1845.0,522.0
1378.0,1881.0,432.0,1336.0,1749.0,408.0,1497.0,1848.0,523.0
1380.0,1885.0,432.0,1338.0,1753.0,409.0,1500.0,1852.0,524.0
1383.0,1889.0,433.0,1341.0,1756.0,410.0,1503.0,1856.0,525.0
1386.0,1892.0,434.0,1344.0,1760.0,410.0,1506.0,1859.0,526.0
1389.0,1896.0,435.0,1346.0,1763.0,411.0,1509.0,1863.0,528.0
1391.0,1900.0,436.0,1349.0,1767.0,412.0,1512.0,1867.0,529.0
1394.0,1904.0,437.0,1352.0,1770.0,413.0,1515.0,1870.0,530.0
1397.0,1907.0,438.0,1354.0,1774.0,414.0,1518.0,1874.0,531.0
1400.0,1911.0,439.0,1357.0,1777.0,415.0,1521.0,1878.0,532.0
1403.0,1915.0,439.0,1360.0,1781.0,415.0,1524.0,1881.0,533.0
1405.0,1919.0,440.0,1362.0,1784.0,416.0,1527.0,1885.0,534.0
1408.0,1923.0,441.0,1365.0,1788.0,417.0,1531.0,1889.0,535.0
1411.0,1926.0,442.0,1368.0,1791.0,418.0,1534.0,1893.0,536.0
1414.0,1930.0,443.0,1370.0,1795.0,419.0,1537.0,1896.0,537.0
1417.0,1934.0,444.0,1373.0,1799.0,420.0,1540.0,1900.0,538.0
1419.0,1938.0,445.0,1376.0,1802.0,421.0,1543.0,1904.0,539.0
1422.0,1942.0,446.0,1379.0,1806.0,421.0,1546.0,1908.0,540.0
1425.0,1946.0,447.0,1381.0,1809.0,422.0,1549.0,1912.0,541.0
1428.0,1949.0,447.0,1384.0,1813.0,423.0,1552.0,1915.0,542.0
1431.0,1953.0,448.0,1387.0,1816.0,424.0,1555.0,1919.0,544.0
1433.0,1957.0,449.0,1390.0,1820.0,425.0,1558.0,1923.0,545.0
1436.0,1961.0,450.0,1392.0,1824.0,426.0,1561.0,1927.0,546.0
1439.0,1965.0,451.0,1395.0,1827.0,426.0,1564.0,1931.0,547.0
317.0,1585.0,647.0,366.0,1464.0,669.0,304.0,1503.0,534.0
317.0,1585.0,647.0,366.0,1464.0,669.0,304.0,1503.0,534.0
317.0,1585.0,647.0,366.0,1464.0,669.0,304.0,1503.0,534.0
317.0,1585.0,647.0,366.0,1464.0,669.0,304.0,1503.0,534.0
317.0,1585.0,647.0,366.0,1464.0,669.0,304.0,1503.0,534.0
343.0,1582.0,679.0,409.0,1462.0,699.0,331.0,1499.0,567.0
350.0,1583.0,682.0,416.0,1460.0,703.0,335.0,1498.0,566.0
357.0,1580.0,685.0,423.0,1456.0,707.0,341.0,1497.0,567.0
371.0,1572.0,685.0,435.0,1456.0,719.0,353.0,1484.0,573.0
405.0,1562.0,709.0,466.0,1461.0,751.0,405.0,1491.0,579.0
424.0,1571.0,714.0,485.0,1467.0,745.0,401.0,1499.0,593.0
433.0,1566.0,715.0,498.0,1457.0,741.0,403.0,1493.0,593.0
440.0,1560.0,716.0,508.0,1448.0,738.0,407.0,1485.0,594.0
448.0,1558.0,720.0,517.0,1446.0,740.0,415.0,1483.0,599.0
454.0,1562.0,723.0,523.0,1448.0,740.0,418.0,1486.0,608.0
459.0,1564.0,723.0,526.0,1448.0,739.0,419.0,1487.0,612.0
461.0,1560.0,723.0,528.0,1444.0,737.0,420.0,1483.0,613.0
462.0,1558.0,723.0,530.0,1442.0,736.0,420.0,1480.0,615.0
463.0,1560.0,724.0,531.0,1443.0,736.0,419.0,1481.0,618.0
463.0,1561.0,724.0,531.0,1444.0,736.0,419.0,1483.0,620.0
-448.0,1567.0,98.0,-418.0,1465.0,144.0,-415.0,1492.0,10.0
-448.0,1567.0,98.0,-418.0,1465.0,144.0,-415.0,1492.0,10.0
-448.0,1567.0,98.0,-418.0,1465.0,144.0,-415.0,1492.0,10.0
-448.0,1567.0,98.0,-418.0,1465.0,144.0,-415.0,1492.0,10.0
-448.0,1567.0,98.0,-418.0,1465.0,144.0,-415.0,1492.0,10.0
-387.0,1530.0,110.0,-364.0,1432.0,149.0,-344.0,1456.0,19.0
-383.0,1528.0,113.0,-358.0,1430.0,152.0,-341.0,1454.0,19.0
-376.0,1523.0,115.0,-347.0,1424.0,154.0,-334.0,1449.0,18.0
-361.0,1544.0,126.0,-328.0,1441.0,164.0,-303.0,1470.0,11.0
-357.0,1516.0,127.0,-330.0,1397.0,136.0,-296.0,1439.0,30.0
-341.0,1490.0,123.0,-310.0,1367.0,131.0,-283.0,1409.0,36.0
-336.0,1480.0,123.0,-302.0,1355.0,131.0,-279.0,1399.0,36.0
-328.0,1465.0,122.0,-292.0,1339.0,126.0,-274.0,1382.0,39.0
-340.0,1458.0,120.0,-298.0,1334.0,99.0,-265.0,1361.0,93.0
-330.0,1424.0,115.0,-291.0,1299.0,93.0,-257.0,1328.0,93.0
-328.0,1428.0,91.0,-290.0,1320.0,58.0,-262.0,1331.0,87.0
-321.0,1405.0,85.0,-290.0,1300.0,48.0,-258.0,1312.0,87.0
-314.0,1408.0,78.0,-307.0,1305.0,19.0,-259.0,1303.0,102.0
-317.0,1345.0,67.0,-307.0,1261.0,13.0,-288.0,1250.0,98.0
-311.0,1360.0,56.0,-316.0,1265.0,1.0,-270.0,1271.0,94.0
-309.0,1336.0,51.0,-303.0,1256.0,12.0,-269.0,1281.0,67.0
-314.0,1296.0,35.0,-308.0,1225.0,3.0,-294.0,1236.0,66.0
-315.0,1300.0,24.0,-329.0,1230.0,-9.0,-303.0,1219.0,79.0
-308.0,1318.0,11.0,-331.0,1251.0,-35.0,-301.0,1262.0,47.0
-315.0,1286.0,-11.0,-337.0,1222.0,-46.0,-320.0,1222.0,51.0
-319.0,1239.0,-4.0,-329.0,1171.0,-12.0,-307.0,1183.0,46.0
-322.0,1222.0,-25.0,-330.0,1148.0,-40.0,-327.0,1161.0,2.0
-337.0,1224.0,-16.0,-352.0,1157.0,-28.0,-329.0,1170.0,29.0
-339.0,1249.0,-35.0,-345.0,1173.0,-47.0,-336.0,1188.0,-3.0
-335.0,1222.0,-56.0,-345.0,1140.0,-67.0,-352.0,1152.0,-20.0
-344.0,1221.0,-62.0,-353.0,1143.0,-71.0,-359.0,1149.0,-25.0
-351.0,1229.0,-67.0,-363.0,1151.0,-77.0,-365.0,1158.0,-34.0
-359.0,1232.0,-73.0,-368.0,1148.0,-83.0,-377.0,1156.0,-38.0
-372.0,1247.0,-86.0,-387.0,1166.0,-97.0,-390.0,1174.0,-44.0
-380.0,1244.0,-98.0,-397.0,1158.0,-106.0,-400.0,1173.0,-55.0
-386.0,1248.0,-102.0,-401.0,1158.0,-109.0,-409.0,1176.0,-62.0
-390.0,1258.0,-103.0,-405.0,1164.0,-113.0,-414.0,1184.0,-67.0
-400.0,1256.0,-112.0,-413.0,1157.0,-118.0,-425.0,1184.0,-78.0
-410.0,1264.0,-119.0,-423.0,1164.0,-125.0,-436.0,1192.0,-84.0
-419.0,1273.0,-124.0,-432.0,1174.0,-131.0,-445.0,1200.0,-87.0
-428.0,1283.0,-129.0,-442.0,1184.0,-137.0,-453.0,1210.0,-91.0
-436.0,1294.0,-134.0,-451.0,1193.0,-147.0,-458.0,1221.0,-97.0
-446.0,1307.0,-139.0,-462.0,1204.0,-155.0,-465.0,1234.0,-102.0
-457.0,1320.0,-145.0,-474.0,1215.0,-166.0,-474.0,1246.0,-107.0
-466.0,1330.0,-152.0,-484.0,1225.0,-175.0,-484.0,1256.0,-111.0
-477.0,1335.0,-161.0,-496.0,1231.0,-187.0,-499.0,1261.0,-112.0
-488.0,1341.0,-171.0,-509.0,1240.0,-198.0,-512.0,1267.0,-116.0
-499.0,1348.0,-180.0,-522.0,1249.0,-210.0,-524.0,1274.0,-120.0
-509.0,1352.0,-190.0,-535.0,1254.0,-222.0,-531.0,1278.0,-127.0
-516.0,1356.0,-202.0,-546.0,1258.0,-235.0,-539.0,1283.0,-134.0
-523.0,1361.0,-213.0,-557.0,1261.0,-247.0,-548.0,1288.0,-142.0
-534.0,1367.0,-224.0,-568.0,1267.0,-259.0,-558.0,1294.0,-152.0
-550.0,1365.0,-238.0,-578.0,1267.0,-272.0,-572.0,1294.0,-166.0
-562.0,1363.0,-252.0,-589.0,1263.0,-284.0,-583.0,1293.0,-177.0
-573.0,1362.0,-265.0,-601.0,1260.0,-297.0,-595.0,1294.0,-188.0
-584.0,1365.0,-277.0,-614.0,1262.0,-308.0,-605.0,1297.0,-198.0
-595.0,1367.0,-286.0,-626.0,1263.0,-317.0,-613.0,1300.0,-208.0
-606.0,1367.0,-294.0,-638.0,1262.0,-322.0,-619.0,1301.0,-217.0
-622.0,1368.0,-305.0,-645.0,1263.0,-336.0,-626.0,1301.0,-217.0
-634.0,1360.0,-313.0,-653.0,1255.0,-338.0,-628.0,1291.0,-225.0
-637.0,1347.0,-315.0,-660.0,1247.0,-336.0,-626.0,1279.0,-231.0
-628.0,1346.0,-326.0,-660.0,1239.0,-344.0,-622.0,1281.0,-253.0
-632.0,1341.0,-329.0,-662.0,1235.0,-344.0,-621.0,1272.0,-257.0
-637.0,1339.0,-333.0,-666.0,1235.0,-347.0,-623.0,1268.0,-260.0
-642.0,1337.0,-336.0,-670.0,1233.0,-349.0,-626.0,1265.0,-263.0
-645.0,1335.0,-339.0,-673.0,1232.0,-350.0,-628.0,1263.0,-266.0
-649.0,1339.0,-342.0,-677.0,1235.0,-353.0,-633.0,1267.0,-270.0
-651.0,1338.0,-344.0,-681.0,1234.0,-355.0,-634.0,1266.0,-272.0
-655.0,1338.0,-347.0,-685.0,1235.0,-357.0,-636.0,1267.0,-275.0
-658.0,1339.0,-349.0,-689.0,1236.0,-359.0,-639.0,1268.0,-277.0
-661.0,1341.0,-351.0,-693.0,1238.0,-361.0,-641.0,1270.0,-280.0
-663.0,1343.0,-353.0,-697.0,1239.0,-364.0,-644.0,1273.0,-282.0
-665.0,1344.0,-354.0,-700.0,1240.0,-366.0,-646.0,1273.0,-285.0
-668.0,1345.0,-356.0,-703.0,1241.0,-368.0,-648.0,1275.0,-287.0
-670.0,1347.0,-358.0,-706.0,1241.0,-370.0,-649.0,1276.0,-290.0
-672.0,1348.0,-361.0,-709.0,1242.0,-373.0,-651.0,1277.0,-293.0
-674.0,1349.0,-363.0,-711.0,1243.0,-376.0,-653.0,1279.0,-295.0
-676.0,1351.0,-365.0,-715.0,1244.0,-378.0,-655.0,1280.0,-297.0
-678.0,1353.0,-367.0,-718.0,1245.0,-380.0,-658.0,1282.0,-300.0
-681.0,1354.0,-369.0,-721.0,1247.0,-383.0,-660.0,1284.0,-302.0
-683.0,1356.0,-371.0,-725.0,1249.0,-385.0,-662.0,1287.0,-304.0
-686.0,1359.0,-372.0,-728.0,1251.0,-387.0,-665.0,1289.0,-306.0
-689.0,1361.0,-374.0,-732.0,1254.0,-390.0,-667.0,1291.0,-308.0
-692.0,1363.0,-376.0,-737.0,1257.0,-392.0,-669.0,1294.0,-309.0
-695.0,1366.0,-378.0,-742.0,1260.0,-395.0,-671.0,1297.0,-310.0
-698.0,1369.0,-379.0,-747.0,1264.0,-397.0,-672.0,1299.0,-311.0
-702.0,1371.0,-381.0,-753.0,1268.0,-401.0,-674.0,1302.0,-312.0
-706.0,1374.0,-383.0,-759.0,1271.0,-403.0,-675.0,1304.0,-313.0
-709.0,1377.0,-385.0,-763.0,1274.0,-405.0,-677.0,1306.0,-315.0
-713.0,1378.0,-387.0,-765.0,1275.0,-407.0,-679.0,1308.0,-317.0
-717.0,1380.0,-389.0,-767.0,1274.0,-408.0,-681.0,1308.0,-320.0
-721.0,1380.0,-390.0,-770.0,1275.0,-410.0,-682.0,1308.0,-322.0
-724.0,1382.0,-392.0,-773.0,1276.0,-411.0,-684.0,1309.0,-324.0
-726.0,1384.0,-393.0,-777.0,1278.0,-412.0,-687.0,1311.0,-325.0
-729.0,1386.0,-394.0,-780.0,1281.0,-414.0,-689.0,1314.0,-327.0
-731.0,1388.0,-396.0,-783.0,1282.0,-415.0,-691.0,1315.0,-328.0
-734.0,1389.0,-397.0,-786.0,1284.0,-416.0,-693.0,1317.0,-330.0
-737.0,1392.0,-398.0,-789.0,1286.0,-417.0,-695.0,1319.0,-331.0
-739.0,1394.0,-399.0,-791.0,1289.0,-418.0,-697.0,1321.0,-332.0
-742.0,1397.0,-400.0,-794.0,1291.0,-418.0,-699.0,1324.0,-333.0
-744.0,1399.0,-401.0,-797.0,1293.0,-419.0,-701.0,1326.0,-334.0
-747.0,1402.0,-401.0,-800.0,1296.0,-420.0,-703.0,1329.0,-335.0
-749.0,1404.0,-402.0,-802.0,1298.0,-420.0,-705.0,1332.0,-336.0
-751.0,1407.0,-403.0,-805.0,1301.0,-421.0,-707.0,1334.0,-337.0
-753.0,1410.0,-403.0,-807.0,1303.0,-421.0,-709.0,1337.0,-337.0
-756.0,1413.0,-404.0,-809.0,1306.0,-421.0,-710.0,1340.0,-338.0
-758.0,1415.0,-404.0,-811.0,1309.0,-422.0,-712.0,1342.0,-338.0
-760.0,1418.0,-405.0,-814.0,1311.0,-422.0,-714.0,1345.0,-339.0
-762.0,1421.0,-405.0,-816.0,1314.0,-422.0,-715.0,1348.0,-339.0
-763.0,1424.0,-405.0,-818.0,1316.0,-422.0,-717.0,1350.0,-340.0
-765.0,1426.0,-406.0,-819.0,1319.0,-422.0,-718.0,1353.0,-340.0
-767.0,1429.0,-406.0,-821.0,1321.0,-422.0,-720.0,1355.0,-340.0
-769.0,1431.0,-406.0,-823.0,1324.0,-422.0,-721.0,1358.0,-340.0
-770.0,1434.0,-406.0,-825.0,1326.0,-422.0,-722.0,1360.0,-341.0
-772.0,1436.0,-406.0,-826.0,1328.0,-422.0,-723.0,1363.0,-341.0
-774.0,1439.0,-406.0,-828.0,1330.0,-422.0,-725.0,1365.0,-341.0
-775.0,1441.0,-406.0,-830.0,1332.0,-421.0,-726.0,1367.0,-341.0
-776.0,1443.0,-406.0,-831.0,1334.0,-421.0,-727.0,1369.0,-341.0
-778.0,1445.0,-406.0,-833.0,1336.0,-421.0,-728.0,1371.0,-341.0
-779.0,1447.0,-406.0,-834.0,1338.0,-420.0,-729.0,1373.0,-341.0
-781.0,1448.0,-405.0,-836.0,1340.0,-419.0,-730.0,1375.0,-341.0
-782.0,1450.0,-405.0,-837.0,1341.0,-418.0,-731.0,1377.0,-341.0
-783.0,1451.0,-404.0,-839.0,1342.0,-417.0,-732.0,1379.0,-341.0
-785.0,1452.0,-403.0,-841.0,1343.0,-415.0,-733.0,1381.0,-340.0
-786.0,1453.0,-402.0,-843.0,1344.0,-414.0,-735.0,1383.0,-340.0
-788.0,1454.0,-400.0,-845.0,1345.0,-411.0,-736.0,1385.0,-339.0
-790.0,1454.0,-398.0,-847.0,1346.0,-408.0,-737.0,1387.0,-338.0
-793.0,1456.0,-396.0,-850.0,1348.0,-404.0,-738.0,1389.0,-336.0
-796.0,1458.0,-392.0,-852.0,1351.0,-398.0,-739.0,1392.0,-332.0
-799.0,1461.0,-387.0,-854.0,1356.0,-391.0,-741.0,1395.0,-326.0
-802.0,1463.0,-382.0,-856.0,1360.0,-384.0,-741.0,1397.0,-321.0
-803.0,1464.0,-378.0,-856.0,1361.0,-378.0,-740.0,1398.0,-316.0
-803.0,1464.0,-372.0,-856.0,1362.0,-371.0,-739.0,1397.0,-312.0
-803.0,1463.0,-366.0,-856.0,1363.0,-363.0,-737.0,1396.0,-306.0
-803.0,1461.0,-357.0,-856.0,1362.0,-353.0,-735.0,1394.0,-297.0
-805.0,1457.0,-346.0,-857.0,1361.0,-340.0,-732.0,1391.0,-286.0
-832.0,1467.0,-352.0,-875.0,1356.0,-343.0,-753.0,1385.0,-282.0
-841.0,1467.0,-349.0,-882.0,1353.0,-339.0,-758.0,1381.0,-276.0
-840.0,1461.0,-341.0,-886.0,1351.0,-331.0,-757.0,1377.0,-269.0
-838.0,1450.0,-323.0,-890.0,1349.0,-307.0,-764.0,1376.0,-259.0
-841.0,1441.0,-315.0,-897.0,1347.0,-299.0,-767.0,1374.0,-257.0
-848.0,1438.0,-303.0,-906.0,1344.0,-284.0,-770.0,1371.0,-248.0
-869.0,1434.0,-277.0,-931.0,1334.0,-253.0,-780.0,1363.0,-224.0
-881.0,1433.0,-269.0,-938.0,1330.0,-243.0,-789.0,1358.0,-218.0
-883.0,1428.0,-256.0,-940.0,1325.0,-227.0,-790.0,1353.0,-208.0
-891.0,1419.0,-202.0,-963.0,1299.0,-181.0,-797.0,1344.0,-160.0
-906.0,1437.0,-194.0,-957.0,1323.0,-183.0,-841.0,1370.0,-145.0
-912.0,1428.0,-179.0,-963.0,1319.0,-169.0,-847.0,1365.0,-134.0
-919.0,1429.0,-169.0,-972.0,1324.0,-161.0,-852.0,1361.0,-124.0
-921.0,1425.0,-154.0,-976.0,1325.0,-150.0,-853.0,1357.0,-113.0
-930.0,1425.0,-146.0,-976.0,1322.0,-137.0,-858.0,1350.0,-107.0
-949.0,1430.0,-144.0,-986.0,1321.0,-131.0,-879.0,1351.0,-99.0
-929.0,1435.0,-130.0,-969.0,1324.0,-117.0,-860.0,1367.0,-91.0
-942.0,1436.0,-125.0,-977.0,1320.0,-110.0,-872.0,1365.0,-85.0
-949.0,1436.0,-121.0,-983.0,1317.0,-103.0,-880.0,1364.0,-78.0
-938.0,1436.0,-116.0,-974.0,1321.0,-96.0,-867.0,1367.0,-78.0
-924.0,1434.0,-113.0,-964.0,1323.0,-94.0,-851.0,1365.0,-83.0
-891.0,1438.0,-121.0,-945.0,1330.0,-101.0,-809.0,1365.0,-104.0
-881.0,1441.0,-118.0,-933.0,1333.0,-94.0,-797.0,1369.0,-108.0
-868.0,1442.0,-116.0,-916.0,1335.0,-88.0,-782.0,1370.0,-113.0
-849.0,1444.0,-116.0,-894.0,1337.0,-84.0,-760.0,1370.0,-119.0
-834.0,1443.0,-116.0,-877.0,1335.0,-82.0,-744.0,1368.0,-122.0
-819.0,1446.0,-116.0,-858.0,1335.0,-79.0,-728.0,1368.0,-125.0
-803.0,1448.0,-115.0,-839.0,1337.0,-74.0,-712.0,1369.0,-129.0
-788.0,1450.0,-113.0,-819.0,1337.0,-70.0,-698.0,1369.0,-130.0
-772.0,1451.0,-112.0,-799.0,1337.0,-66.0,-683.0,1369.0,-131.0
-757.0,1453.0,-111.0,-780.0,1338.0,-61.0,-669.0,1369.0,-133.0
-741.0,1455.0,-108.0,-760.0,1340.0,-56.0,-654.0,1371.0,-135.0
-703.0,1440.0,-89.0,-723.0,1347.0,-36.0,-621.0,1377.0,-132.0
-682.0,1437.0,-82.0,-697.0,1347.0,-26.0,-602.0,1378.0,-132.0
-664.0,1440.0,-77.0,-672.0,1347.0,-18.0,-588.0,1380.0,-133.0
-637.0,1443.0,-76.0,-640.0,1342.0,-15.0,-564.0,1367.0,-145.0
-615.0,1445.0,-58.0,-614.0,1340.0,2.0,-552.0,1366.0,-130.0
-601.0,1437.0,-39.0,-585.0,1332.0,25.0,-546.0,1364.0,-113.0
-577.0,1442.0,-28.0,-559.0,1335.0,36.0,-526.0,1366.0,-104.0
-556.0,1451.0,-15.0,-535.0,1342.0,44.0,-509.0,1380.0,-92.0
436.0,1524.0,587.0,443.0,1413.0,616.0,435.0,1469.0,483.0
436.0,1524.0,587.0,443.0,1413.0,616.0,435.0,1469.0,483.0
436.0,1524.0,587.0,443.0,1413.0,616.0,435.0,1469.0,483.0
436.0,1524.0,587.0,443.0,1413.0,616.0,435.0,1469.0,483.0
436.0,1524.0,587.0,443.0,1413.0,616.0,435.0,1469.0,483.0
424.0,1524.0,581.0,432.0,1409.0,611.0,425.0,1468.0,476.0
423.0,1524.0,581.0,431.0,1409.0,611.0,425.0,1468.0,475.0
422.0,1524.0,580.0,430.0,1409.0,610.0,424.0,1468.0,474.0
420.0,1524.0,578.0,428.0,1409.0,609.0,422.0,1468.0,473.0
418.0,1524.0,577.0,427.0,1408.0,608.0,420.0,1468.0,472.0
417.0,1524.0,576.0,426.0,1408.0,607.0,419.0,1467.0,470.0
416.0,1524.0,575.0,425.0,1408.0,606.0,419.0,1467.0,469.0
415.0,1524.0,574.0,424.0,1407.0,605.0,418.0,1467.0,468.0
414.0,1523.0,574.0,424.0,1407.0,605.0,417.0,1467.0,467.0
414.0,1523.0,573.0,423.0,1407.0,604.0,417.0,1466.0,466.0
413.0,1523.0,572.0,423.0,1407.0,603.0,416.0,1466.0,466.0
413.0,1523.0,572.0,422.0,1406.0,603.0,416.0,1466.0,465.0
413.0,1523.0,571.0,422.0,1406.0,603.0,416.0,1466.0,464.0
412.0,1522.0,571.0,422.0,1406.0,602.0,416.0,1465.0,464.0
412.0,1522.0,571.0,422.0,1405.0,602.0,415.0,1465.0,464.0
412.0,1522.0,570.0,422.0,1405.0,602.0,415.0,1465.0,463.0
412.0,1521.0,570.0,422.0,1405.0,601.0,415.0,1465.0,463.0
412.0,1521.0,570.0,422.0,1405.0,601.0,415.0,1464.0,463.0
412.0,1521.0,570.0,422.0,1404.0,601.0,415.0,1464.0,462.0
412.0,1521.0,569.0,422.0,1404.0,601.0,415.0,1464.0,462.0
412.0,1520.0,569.0,421.0,1404.0,600.0,415.0,1463.0,462.0
412.0,1520.0,569.0,421.0,1404.0,600.0,415.0,1463.0,462.0
412.0,1520.0,569.0,421.0,1403.0,600.0,415.0,1463.0,462.0
412.0,1520.0,569.0,421.0,1403.0,600.0,415.0,1463.0,462.0
412.0,1519.0,569.0,421.0,1403.0,600.0,415.0,1462.0,461.0
412.0,1519.0,568.0,421.0,1403.0,600.0,415.0,1462.0,461.0
412.0,1519.0,568.0,421.0,1402.0,599.0,415.0,1462.0,461.0
412.0,1518.0,568.0,421.0,1402.0,599.0,415.0,1461.0,461.0
412.0,1518.0,568.0,421.0,1402.0,599.0,415.0,1461.0,461.0
412.0,1518.0,568.0,421.0,1401.0,599.0,415.0,1461.0,461.0
412.0,1518.0,568.0,421.0,1401.0,599.0,415.0,1461.0,461.0
411.0,1517.0,568.0,421.0,1401.0,599.0,415.0,1460.0,461.0
411.0,1517.0,568.0,421.0,1401.0,599.0,415.0,1460.0,461.0
411.0,1517.0,567.0,421.0,1400.0,599.0,415.0,1460.0,460.0
411.0,1517.0,567.0,421.0,1400.0,598.0,415.0,1460.0,460.0
411.0,1516.0,567.0,421.0,1400.0,598.0,415.0,1459.0,460.0
411.0,1516.0,567.0,421.0,1400.0,598.0,415.0,1459.0,460.0
411.0,1516.0,567.0,421.0,1399.0,598.0,415.0,1459.0,460.0
411.0,1515.0,567.0,421.0,1399.0,598.0,415.0,1459.0,460.0
411.0,1515.0,567.0,421.0,1399.0,598.0,415.0,1458.0,460.0
411.0,1515.0,567.0,421.0,1399.0,598.0,415.0,1458.0,460.0
411.0,1515.0,567.0,421.0,1398.0,598.0,415.0,1458.0,460.0
411.0,1514.0,567.0,421.0,1398.0,598.0,415.0,1458.0,460.0
411.0,1514.0,566.0,421.0,1398.0,597.0,415.0,1457.0,460.0
411.0,1514.0,566.0,420.0,1398.0,597.0,414.0,1457.0,460.0
411.0,1514.0,566.0,420.0,1397.0,597.0,414.0,1457.0,459.0
656.0,1472.0,531.0,687.0,1352.0,546.0,619.0,1413.0,414.0
656.0,1472.0,531.0,687.0,1352.0,546.0,619.0,1413.0,414.0
656.0,1472.0,531.0,687.0,1352.0,546.0,619.0,1413.0,414.0
656.0,1472.0,531.0,687.0,1352.0,546.0,619.0,1413.0,414.0
656.0,1472.0,531.0,687.0,1352.0,546.0,619.0,1413.0,414.0
